ResponseID,Response,Core,Answer,Gramm,Interp,Verif
I08U-gNSF-p143-r1,The waiter is serving a turkey to the woman. ,1,1,1,1,1
I08U-gNSF-p143-r2,The woman is being served turkey at a restaurant. ,1,1,1,1,1
I08U-gNSF-p294-r1,The man is presenting a beautifully cooked turkey for the woman's inspection.,1,1,1,1,1
I08U-gNSF-p295-r2,The waiter is serving the woman a turkey.,1,1,1,1,1
I08U-gNSF-p296-r1,The waiter is bringing the lady a cooked turkey.,1,1,1,1,1
I08U-gNSF-p305-r1,The waiter is delivering food.,1,1,1,1,1
I08U-gNSF-p305-r2,The lady is viewing the food that has been delivered by the waiter.,1,1,1,1,1
I08U-gNSC-p325-r2,The waiter is serving turkey to the lady,1,1,1,1,1
I08U-gNSC-p349-r1,A waiter is serving dinner to a patron.,1,1,1,1,1
I08U-gNSC-p352-r2,A waiter is serving dinner. ,1,1,1,1,1
I08U-gNSC-p355-r1,A waiter is serving dinner.,1,1,1,1,1
I08U-gNSC-p356-r1,A man is serving a turkey dinner. ,1,1,1,1,1
I08U-gNSC-p364-r1,The waiter is bringing a roasted turkey to the woman.,1,1,1,1,1
I08U-gNSC-p364-r2,The waiter is serving a roast turkey to a woman in the restaurant.,1,1,1,1,1
I08U-gNSC-p367-r1,A waiter serving food.,1,1,1,1,1
I08U-gNSC-p370-r1,A waiter is bringing a turkey to a table,1,1,1,1,1
I08U-gNSC-p370-r2,A server is bringing a meal to a restaurant table,1,1,1,1,1
I08U-gNSC-p374-r1,The waiter is serving the diner a turkey or chicken.,1,1,1,1,1
I08U-gNSC-p390-r1,A waiter is serving a turkey.,1,1,1,1,1
I08U-gNSC-p393-r1,A waiter is serving a whole turkey.,1,1,1,1,1
I08U-gNSC-p394-r2,The waiter is serving the woman,1,1,1,1,1
I08U-gNSC-p405-r1,A waiter is serving dinner. ,1,1,1,1,1
I08U-gNSC-p409-r1,A waiter is serving turkey to a customer.,1,1,1,1,1
I08U-gNSC-p409-r2,A customer is being served dinner by a waiter.,1,1,1,1,1
I08U-gNSC-p411-r1,A waiter is serving a chicken/turkey to a female customer.,1,1,1,1,1
I08U-gNSC-p411-r2,A woman is being served a turkey/chicken at a table.,1,1,1,1,1
I08U-gNSC-p418-r1,A waiter is delivering food to a table.,1,1,1,1,1
I08U-gNSC-p418-r2,A woman is receiving a plate of food from a waiter.,1,1,1,1,1
I08U-gNSC-p420-r1,A waiter is serving a whole roasted turkey to a woman.,1,1,1,1,1
I08U-gNSC-p423-r2,A woman is receiving her food from the waiter. ,1,1,1,1,1
I08U-gNSC-p424-r2,Waiter is serving a whole turkey. ,1,1,1,1,1
I08U-gNSC-p433-r1,The waiter is serving the woman.,1,1,1,1,1
I08U-gNSC-p433-r2,The woman is being served by the waiter.,1,1,1,1,1
I08U-gNSC-p436-r2,A waiter is serving a woman dinner.,1,1,1,1,1
I08U-gNSC-p438-r1,The waiter is bringing the woman a chicken.,1,1,1,1,1
I08U-gNSC-p438-r2,The woman is being brought her chicken by the waiter.,1,1,1,1,1
I08U-gNSC-p447-r1,A waiter is bringing food at a table.,1,1,1,1,1
I08U-gNSC-p447-r2,A woman is accepting food from a waiter at her table.,1,1,1,1,1
I08U-gNSC-p448-r1,The waiter presents the diner with her main dish.,1,1,1,1,1
I08U-gNSC-p453-r1,The waiter is bringing the lady her turkey.,1,1,1,1,1
I08U-gNSC-p456-r1,The woman is being served a cooked chicken by a waiter.,1,1,1,1,1
I08U-gNSC-p456-r2,A waiter is delivering the woman's food to her table.,1,1,1,1,1
I08U-gNSC-p457-r1,The waiter is serving the woman her dinner. ,1,1,1,1,1
I08U-gNSC-p462-r1,A waiter is delivering food to a patron.,1,1,1,1,1
I08U-gNSC-p462-r2,A patron is receiving a food order from a waiter.,1,1,1,1,1
I08U-gNSC-p467-r2,A waiter is delivering roasted chicken to a woman diner.,1,1,1,1,1
I08U-gNSC-p472-r1,The waiter is delivering a roasted turkey to the lady at the table.,1,1,1,1,1
I08U-gNSC-p477-r1,Her order is being delivered to the table. ,1,1,1,1,1
I08U-gNSC-p479-r2,A waiter is serving dinner.,1,1,1,1,1
