Source,Response,A1,A2
I01T_Core,The boy is dancing to the music.,1,1
I01T_Core,The boy enjoys the music playing.,0,0
I01T_Core,The boy is dancing!,1,1
I01T_Core,The boy is really enjoying the party!,0,0
I01T_Core,The boy is dancing.,1,1
I01T_Core,He is dancing to music.,1,1
I01T_Core,He is dancing.,1,1
I01T_Core,The boy is dancing to the music.,1,1
I01T_Core,Dancing to music  ,1,1
I01T_Core,Fcx,0,0
I01T_Core,The boy is dancing. ,1,1
I01T_Core,The boy is listening to music. ,0,0
I01T_Core,The boy is dancing.,1,1
I01T_Core,The happy boy is smiling as he dances.,1,1
I01T_Core,The boy is dancing,1,1
I01T_Core,This boy is dancing vigorously. ,1,1
I01T_Core,Dancing to music,1,1
I01T_Core,The boy is dancing,1,1
I01T_Core,The boy is dancing.,1,1
I01T_Core,The boy is listening to his favorite song.,0,0
I01T_Core,He is dancing ,1,1
I01T_Core,He is listening to music,0,0
I01T_Core,The boy is listening to music.,0,0
I01T_Core,The boy is dancing to music,1,1
I01T_Core,dancing,1,1
I01T_Core,He is doing a Happy Dance.,1,1
I01T_Core,Clebrating a great report card.,0,0
I01T_Core,This boy is dancing,1,1
I01T_Core,I think this boy likes music,0,0
I01T_Core,the boy is dancing.,1,1
I01T_Core,The boy is having a good time.,0,0
I01T_Core,He is dancing to the music,1,1
I01T_Core,He is dancing to the music,1,1
I01T_Core,dancing,1,1
I01T_Core,dancing,1,1
I01T_Core,how the hell should I know,0,0
I01T_Core,The boy is dancing.,1,1
I01T_Core,The boy is listening to music and dancing.,1,1
I01T_Core,The boy is dancing.,1,1
I01T_Core,The boy is singing.,0,0
I01T_Core,The boy is dancing.,1,1
I01T_Core,He is enjoying his music.,0,0
I01T_Core,The boy is dancing to music.,1,1
I01T_Core,He is dancing to music. ,1,1
I01T_Core,Having fun,0,0
I01T_Core,The boy is dancing,1,1
I01T_Core,The boy is dancing. ,1,1
I01T_Core,He is a dancing machine. ,0,0
I01T_Core,The boy is dancing.,1,1
I01T_Core,He's dancing to music.,1,1
I01T_Core,The boy is dancing.,1,1
I01T_Core,A child is having fun.,0,0
I01T_Core,The boy is dancing,1,1
I01T_Core,Dancing to music. ,1,1
I01T_Core,Exercising to music. ,0,0
I01T_Core,The boy is dancing.,1,1
I01T_Core,The boy is having fun.,0,0
I01T_Core,The boy is dancing,1,1
I01T_Core,The boy has music in his bones,0,0
I01T_Core,He is dancing to music.,1,1
I01T_Core,He enjoys dancing to music.,1,1
I01T_Core,Dancing,1,1
I01T_Core,The boy is dancing,1,1
I01T_Core,The boy is dancing.,1,1
I01T_Core,The boy is celebrating.,0,0
I01T_Core,The boy is dancing.,1,1
I01T_Core,dancing,1,1
I01T_Core,he is dancing to music,1,1
I01T_Core,The boy is dancing.,1,1
I01T_Core,He is dancing.,1,1
I01T_Core,The boy is dancing a jig,1,1
I01T_Core,The boy is enjoying himself.,0,0
I01T_Core,He's rocking out.   ,0,0
I01T_Core,This boy is enjoying the music.,0,0
I01T_Core,This boy enjoys dancing to his favorite tune.,1,1
I01T_Core,DANCING,1,1
I01T_Core,GETTING HIS GROOVE ON,0,0
I01T_Core,This boy appears to be dancing.,1,1
I01T_Core,This man appears to be dancing because he is happy.,1,1
I01T_Core,The boy is dancing.,1,1
I01T_Core,The boy is celebrating,0,0
I01T_Core,The boy is dancing happily.,1,1
I01T_Core,The boy is listening to music while happily dancing.,1,1
I01T_Core,The boy is dancing.,1,1
I01T_Core,The boy is dancing to music.,1,1
I01T_Core,The boy is dancing.,1,1
I01T_Core,He is dancing.,1,1
I01T_Core,He's dancing.,1,1
I01T_Core,The boy is dancing.,1,1
I01T_Core,He is listening to music.,0,0
I01T_Core,dancing,1,1
I01T_Core,dancing  ,1,1
I01T_Core,The boy is dancing.,1,1
I01T_Core,He is dancing to music.,1,1
I01T_Core,Danceing,1,1
I01T_Core,Singing,0,0
I01T_Core,The boy is dancing.,1,1
I01T_Core,The music is enticing the boy to dance.,1,1
I01T_Core,The boy is dancing to the music. ,1,1
I01T_Core,The boy is dancing to the rythm. ,1,1
I01T_Core,He's doing a happy dance.,1,1
I01T_Core,He's enjoying the song.,0,0
I01T_Core,have fun,0,0
I01T_Core,do dance  ,1,1
I01T_Core,The lad is dancing.,1,1
I01T_Core,The young man is joyous.,0,0
I01T_Core,The boy is dancing,1,1
I01T_Core,The boy is dancing to music,1,1
I01T_Core,the boy is dancing,1,1
I01T_Core,the boy likes music,0,0
I01T_Core,The boy is dancing.,1,1
I01T_Core,The boy is singing.,0,0
I01T_Core,He is dancing,1,1
I01T_Core,Dancing,1,1
I01T_Core,Enjoying music,0,0
I01T_Core,The boy is dancing to music.,1,1
I01T_Core,The boy is having fun.,0,0
I01T_Core,He is having a good time ,0,0
I01T_Core,The boy appears to be dancing,1,1
I01T_Core,The boy appears to be moving his body in time to music,1,1
I01T_Core,The boy is dancing with the music.,1,1
I01T_Core,The boy is dancing by following the music.,1,1
I01T_Core,The boy is dancing.,1,1
I01T_Core,The boy is dancing to music.,1,1
I01T_Core,the boy is dancing,1,1
I01T_Core,The boy is dancing.,1,1
I01T_Core,The boy is dancing,1,1
I01T_Core,The boy is dancing with music,1,1
I01T_Core,The boy is dancing with music,1,1
I01T_Core,The boy is singing and dancing.,1,1
I01T_Core,The boy is dancing and singing.,1,1
I01T_Core,A boy is dancing with music.,1,1
I01T_Core,Dancing with music,1,1
I01T_Core,This boy is dancing with music,1,1
I01T_Core,He is singing and dancing.,1,1
I01T_Core,A boy is dancing.,1,1
I01T_Core,He is dancing.,1,1
I01T_Core,The boy is dancing with the music.,1,1
I01T_Core,The man is dancing with music.,1,1
I01T_Core,The boy is dancing,1,1
I01T_Core,The man is dancing with music,1,1
I01T_Core,He is singing and dancing,1,1
I01T_Core,The boy is dancing accompanying with music.,1,1
I01T_Core,The boy is dancing.,1,1
I01T_Core,The boy is singing and dancing.,1,1
I01T_Core,The boy is dancing with the music.,1,1
I01T_Core,The boy is dancing,1,1
I01T_Core,The boy is dancing with music.,1,1
I01T_Core,He is dancing.,1,1
I01T_Core,he is singing and dancing,1,1
I01T_Core,A boy is dancing with music.,1,1
I01T_Core,He is dancing.,1,1
I01T_Core,The boy is playing with music,0,0
